series_id,game_num,game_time_s,x,z,ward_type,placer_id,side,team,player,role,champion,blue_team,red_team,patch,date
2885344,1,1045.056,9246,2176,blueTrinket,1,Blue,FLY,Gakgos,TOP,Gnar,FLY,C9,16.3,2026-02-08
2885344,1,1049.498,7528,7410,yellowTrinket,9,Red,C9,Zven,BOT,Corki,FLY,C9,16.3,2026-02-08
2885344,1,1051.603,7068,6808,control,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1051.669,8822,6554,control,7,Red,C9,Blaber,JGL,Zaahen,FLY,C9,16.3,2026-02-08
2885344,1,1062.259,3354,11354,control,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1064.965,8058,5858,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1074.051,7888,3530,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1087.211,7630,4926,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1101.841,7832,3530,control,2,Blue,FLY,Gryffinn,JGL,MonkeyKing,FLY,C9,16.3,2026-02-08
2885344,1,1111.428,9194,2158,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1125.022,4946,8570,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1132.503,2887,8431,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1135.51,3266,7868,control,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1138.951,2330,9678,control,6,Red,C9,Thanatos,TOP,Renekton,FLY,C9,16.3,2026-02-08
2885344,1,1139.685,2994,8950,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1159.371,4736,7130,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1162.815,10392,3004,blueTrinket,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1167.926,2276,9644,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1168.962,6658,6306,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1178.683,6208,8326,blueTrinket,4,Blue,FLY,Massu,BOT,Sion,FLY,C9,16.3,2026-02-08
2885344,1,1181.289,1606,12784,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1198.926,6370,8450,control,9,Red,C9,Zven,BOT,Corki,FLY,C9,16.3,2026-02-08
2885344,1,1214.456,3468,7424,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1222.205,10316,2978,blueTrinket,1,Blue,FLY,Gakgos,TOP,Gnar,FLY,C9,16.3,2026-02-08
2885344,1,1238.069,4846,10182,control,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1241.047,4818,7020,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1251.569,5080,9784,blueTrinket,3,Blue,FLY,Quad,MID,Ryze,FLY,C9,16.3,2026-02-08
2885344,1,1252.638,5872,7953,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1274.997,4942,8722,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1275.631,3322,7688,control,3,Blue,FLY,Quad,MID,Ryze,FLY,C9,16.3,2026-02-08
2885344,1,1277.435,6568,4706,blueTrinket,9,Red,C9,Zven,BOT,Corki,FLY,C9,16.3,2026-02-08
2885344,1,1291.698,2392,9758,blueTrinket,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1293.268,3136,8950,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1301.051,11540,3922,control,6,Red,C9,Thanatos,TOP,Renekton,FLY,C9,16.3,2026-02-08
2885344,1,1328.073,3056,8851,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1329.944,6596,4734,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1333.785,6712,3118,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1339.531,4694,7252,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1356.132,6960,3034,blueTrinket,1,Blue,FLY,Gakgos,TOP,Gnar,FLY,C9,16.3,2026-02-08
2885344,1,1361.478,3974,6026,control,7,Red,C9,Blaber,JGL,Zaahen,FLY,C9,16.3,2026-02-08
2885344,1,1362.948,6560,4736,control,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1364.785,4714,5158,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1373.135,3669,5835,control,3,Blue,FLY,Quad,MID,Ryze,FLY,C9,16.3,2026-02-08
2885344,1,1373.235,3572,5900,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1374.738,2891,6251,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1384.04,2760,7286,blueTrinket,3,Blue,FLY,Quad,MID,Ryze,FLY,C9,16.3,2026-02-08
2885344,1,1385.243,2872,5088,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1398.504,2882,5824,control,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1407.723,5822,8534,blueTrinket,4,Blue,FLY,Massu,BOT,Sion,FLY,C9,16.3,2026-02-08
2885344,1,1414.247,4950,8602,blueTrinket,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1431.717,2488,4390,blueTrinket,9,Red,C9,Zven,BOT,Corki,FLY,C9,16.3,2026-02-08
2885344,1,1477.411,5180,5524,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1495.047,4846,8614,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1501.392,3067,10602,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1503.095,5326,12980,blueTrinket,3,Blue,FLY,Quad,MID,Ryze,FLY,C9,16.3,2026-02-08
2885344,1,1508.974,3596,12112,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1523.773,4948,8656,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1528.016,4682,7100,blueTrinket,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1529.753,2400,9672,control,7,Red,C9,Blaber,JGL,Zaahen,FLY,C9,16.3,2026-02-08
2885344,1,1534.397,2778,6822,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1546.488,3570,5903,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1555.241,2928,5094,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1561.223,2546,4230,blueTrinket,9,Red,C9,Zven,BOT,Corki,FLY,C9,16.3,2026-02-08
2885344,1,1561.624,2844,5132,control,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1562.76,2392,4730,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1594.169,1962,3566,control,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1605.76,2882,5074,control,6,Red,C9,Thanatos,TOP,Renekton,FLY,C9,16.3,2026-02-08
2885344,1,1613.843,4542,4732,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1614.845,6592,4642,control,7,Red,C9,Blaber,JGL,Zaahen,FLY,C9,16.3,2026-02-08
2885344,1,1645.044,3310,7778,blueTrinket,8,Red,C9,APA,MID,Taliyah,FLY,C9,16.3,2026-02-08
2885344,1,1655.666,6111,7114,sight,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,1,1660.91,5262,5332,sight,5,Blue,FLY,Cryogen,SUP,Senna,FLY,C9,16.3,2026-02-08
2885344,1,1708.44,2106,2998,control,10,Red,C9,Vulcan,SUP,Nautilus,FLY,C9,16.3,2026-02-08
2885344,2,27.909,8496,6124,yellowTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,32.418,13070,2170,yellowTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,32.585,1590,12784,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,32.986,12834,1786,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,42.505,12902,1832,yellowTrinket,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,47.182,4898,8848,yellowTrinket,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,88.672,3288,11414,yellowTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,115.662,8224,5805,yellowTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,121.006,6754,4944,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,133.233,8130,3524,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,138.043,12928,2010,yellowTrinket,7,Red,FLY,Gryffinn,JGL,Trundle,C9,FLY,16.3,2026-02-08
2885344,2,152.407,8140,2416,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,181.289,10020,6014,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,195.892,12520,7155,yellowTrinket,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,204.878,11224,6930,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,210.157,3324,11412,yellowTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,213.798,2207,10120,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,217.305,11775,6540,yellowTrinket,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,223.653,4912,8570,yellowTrinket,7,Red,FLY,Gryffinn,JGL,Trundle,C9,FLY,16.3,2026-02-08
2885344,2,241.293,13502,2732,yellowTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,242.863,2362,8228,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,255.29,2382,8324,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,260.768,6214,8322,yellowTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,264.175,13030,2104,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,267.716,3614,6582,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,282.046,6882,5414,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,294.672,8670,6376,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,305.108,9934,3838,control,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,309.618,6340,8520,yellowTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,331.165,8808,2482,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,354.147,3338,11416,control,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,369.512,4942,8534,control,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,379.733,5221,7758,yellowTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,380.034,3216,11378,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,393.731,6182,8196,control,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,398.341,3624,13202,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,418.683,3654,8148,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,424.381,9773,2410,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,424.787,10119,2245,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,428.06,9204,2046,yellowTrinket,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,430.498,2188,8414,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,442.869,2434,8246,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,448.448,11352,3294,yellowTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,455.296,3558,6620,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,460.54,8602,6318,yellowTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,470.563,12440,1522,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,472.634,7380,3958,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,479.048,3366,11436,yellowTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,480.318,8720,6410,control,7,Red,FLY,Gryffinn,JGL,Trundle,C9,FLY,16.3,2026-02-08
2885344,2,484.46,8706,4626,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,504.945,11154,3552,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,523.486,12866,1744,yellowTrinket,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,532.871,6478,8600,yellowTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,537.413,4706,10284,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,546.869,4165,12006,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,547.537,4654,10138,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,549.475,6306,10036,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,563.571,6312,10106,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,569.016,8236,5810,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,585.752,12020,4666,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,592.365,2548,13464,yellowTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,603.087,13538,2796,yellowTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,621.159,13560,2776,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,623.396,2268,8270,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,631.046,10642,3046,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,650.888,10302,3234,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,650.955,3542,6690,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,657.535,9396,2148,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,658.237,9228,2124,control,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,665.391,6824,5030,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,674.242,6828,7014,blueTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,675.778,9062,3670,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,683.594,10090,6050,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,683.962,8424,2694,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,706.642,8568,6284,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,710.784,12228,4470,control,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,716.029,1614,12804,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,719.068,4886,8480,control,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,722.04,12250,1318,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,723.41,8630,4746,blueTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,732.194,9050,2068,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,738.975,6328,8358,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,739.042,8510,6336,control,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,740.612,9412,2232,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,752.202,3378,11406,yellowTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,752.336,10669,3142,yellowTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,753.272,3576,8194,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,754.708,9324,3133,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,764.296,2180,8556,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,769.307,9246,2190,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,776.122,2370,8394,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,787.816,5876,8056,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,797.203,12194,4448,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,797.971,7522,3930,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,798.071,11496,3808,control,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,808.793,9873,4909,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,817.178,10132,5806,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,817.746,11049,5934,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,820.719,10114,6094,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,823.325,9994,4354,blueTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,824.728,12152,4498,control,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,826.599,9518,5290,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,828.303,10014,6066,control,7,Red,FLY,Gryffinn,JGL,Trundle,C9,FLY,16.3,2026-02-08
2885344,2,833.948,3258,11386,yellowTrinket,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,837.332,8790,6754,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,837.833,9830,6004,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,848.389,10128,5836,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,864.858,9556,4870,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,872.106,8568,4852,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,872.607,8224,5805,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,883.532,7642,6174,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,885.939,10400,3032,blueTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,894.157,6514,9450,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,894.691,12226,1294,control,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,900.614,6814,11526,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,908.098,5166,12992,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,909.033,7724,7664,yellowTrinket,4,Blue,C9,Zven,BOT,Yunara,C9,FLY,16.3,2026-02-08
2885344,2,909.2,10576,2956,control,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,916.118,5414,12910,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,928.513,4588,10048,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,929.114,5483,10409,blueTrinket,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,930.918,5968,10946,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,943.978,3332,11362,blueTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,950.725,4610,11908,control,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,960.887,2438,9680,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,965.464,2198,8392,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,965.731,4178,8713,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,976.521,6572,9978,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,980.296,3540,6718,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,983.803,12976,1886,blueTrinket,8,Red,FLY,Quad,MID,Orianna,C9,FLY,16.3,2026-02-08
2885344,2,992.055,6270,8248,control,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,997.133,3320,11354,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1000.507,8894,6676,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,1003.814,8164,7722,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,1006.419,7760,7598,control,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1018.112,6394,6590,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1036.45,13030,2054,control,1,Blue,C9,Thanatos,TOP,KSante,C9,FLY,16.3,2026-02-08
2885344,2,1041.16,8108,4840,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1044.401,11546,3896,blueTrinket,3,Blue,C9,APA,MID,Azir,C9,FLY,16.3,2026-02-08
2885344,2,1053.888,9178,3910,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1057.596,10402,3030,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1063.007,9218,2202,control,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1064.31,8204,5678,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1068.051,8900,6624,control,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1069.588,4924,8628,sight,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
2885344,2,1073.063,5334,12990,control,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,1078.274,6592,8598,control,9,Red,FLY,Massu,BOT,Ezreal,C9,FLY,16.3,2026-02-08
2885344,2,1086.925,6652,9126,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1096.511,3340,11350,blueTrinket,6,Red,FLY,Gakgos,TOP,Jayce,C9,FLY,16.3,2026-02-08
2885344,2,1097.413,6724,6248,sight,10,Red,FLY,Cryogen,SUP,Karma,C9,FLY,16.3,2026-02-08
2885344,2,1097.613,3762,7996,unknown,2,Blue,C9,Blaber,JGL,Nidalee,C9,FLY,16.3,2026-02-08
2885344,2,1105.597,6506,4708,control,5,Blue,C9,Vulcan,SUP,Lulu,C9,FLY,16.3,2026-02-08
